"","ppm","state","USA_region","source","mgstr","bulk_purchase","fac_mgstr","pred"
"2250",1.8,"Illinois","Midwest","Heard it",5,"Not Bulk","5",1.12021881354703
"2251",1,"Texas","South","Heard it",10,"Bulk","10",0.744725817043376
"2252",1,"Wisconsin","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"2253",0.4,"New York","Northeast","Personal",10,"Bulk","10",0.683176883295147
"2254",1,"Kentucky","South","Heard it",10,"Not Bulk","10",0.831297700117098
"2255",0.5,"Oregon","West","No Input",10,"Not Bulk","10",0.795351133909905
"2256",0.4,"Texas","South","No Input",10,"Bulk","10",0.708779250836183
"2257",1,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"2258",0.5,"Mississippi","South","Personal",10,"Bulk","10",0.683176883295147
"2259",0.2,"Florida","South","No Input",5,"Bulk","5",0.997700364266115
"2260",0.75,"Illinois","Midwest","Heard it",40,"Not Bulk","40",0.689525066035405
"2261",1,"Tennessee","South","No Input",10,"Not Bulk","10",0.795351133909905
"2262",1.5,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"2263",2,"Kentucky","South","No Input",10,"Not Bulk","10",0.795351133909905
"2264",1,"Florida","South","Internet",10,"Bulk","10",0.625137833973486
"2265",1,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"2266",0.6,"Louisiana","South","Personal",5,"Bulk","5",0.972097996725079
"2267",0.6,"Louisiana","South","Personal",5,"Bulk","5",0.972097996725079
"2268",1,"Maryland","South","Internet",5,"Not Bulk","5",1.00063083047714
"2269",0.5,"Missouri","Midwest","Internet",10,"Not Bulk","10",0.711709717047208
"2270",0.2,"Florida","South","Personal",5,"Bulk","5",0.972097996725079
"2271",2,"Florida","South","No Input",5,"Not Bulk","5",1.08427224733984
"2272",1,"New Jersey","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"2273",0.3,"Maryland","South","No Input",10,"Not Bulk","10",0.795351133909905
"2274",0.7,"Wisconsin","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"2275",0.6,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"2276",2,"Virginia","South","Personal",5,"Not Bulk","5",1.0586698797988
"2277",1,"New York","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"2278",0.008,"Maryland","South","Personal",10,"Not Bulk","10",0.769748766368869
"2279",0.4,"Colorado","West","Personal",5,"Not Bulk","5",1.0586698797988
"2280",0.4,"Tennessee","South","Heard it",10,"Bulk","10",0.744725817043376
"2281",1,"Florida","South","Heard it",10,"Not Bulk","10",0.831297700117098
"2282",0.5,"Pennsylvania","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"2283",0.5,"North Carolina","South","Personal",10,"Not Bulk","10",0.769748766368869
"2284",0.075,"Texas","South","Internet",40,"Bulk","40",0.483365199891793
"2285",0.625,"Wisconsin","Midwest","No Input",40,"Not Bulk","40",0.653578499828212
"2286",1,"Florida","South","No Input",5,"Bulk","5",0.997700364266115
"2287",0.7,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"2288",1.2,"Arizona","West","Personal",10,"Not Bulk","10",0.769748766368869
"2289",0.2,"Idaho","West","Personal",5,"Bulk","5",0.972097996725079
"2290",1,"Washington","West","Heard it",10,"Not Bulk","10",0.831297700117098
"2291",1,"Texas","South","Personal",10,"Bulk","10",0.683176883295147
"2292",0.7,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"2293",0.5,"Michigan","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"2294",1,"Washington","West","Heard it",10,"Not Bulk","10",0.831297700117098
"2295",0.5,"Illinois","Midwest","Personal",40,"Not Bulk","40",0.627976132287176
"2296",0.2,"California","West","Personal",10,"Bulk","10",0.683176883295147
"2297",0.5,"California","West","Heard it",10,"Bulk","10",0.744725817043376
"2298",0.6,"Louisiana","South","Heard it",10,"Not Bulk","10",0.831297700117098
"2299",0.6,"Louisiana","South","No Input",10,"Not Bulk","10",0.795351133909905
"2300",0.5,"Nevada","West","Personal",10,"Not Bulk","10",0.769748766368869
"2301",1,"New York","Northeast","No Input",5,"Not Bulk","5",1.08427224733984
"2302",0.6,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"2303",1,"Texas","South","Personal",5,"Not Bulk","5",1.0586698797988
"2304",1.75,"New York","Northeast","No Input",40,"Not Bulk","40",0.653578499828212
"2305",1,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"2306",0.5,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"2307",1,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"2308",1,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"2309",0.5,"Indiana","Midwest","Internet",10,"Not Bulk","10",0.711709717047208
"2310",1,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"2311",0.6,"Nevada","West","No Input",10,"Not Bulk","10",0.795351133909905
"2312",1,"Tennessee","South","Internet",10,"Not Bulk","10",0.711709717047208
"2313",0.8,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"2314",1,"California","West","Personal",5,"Not Bulk","5",1.0586698797988
"2315",1.6,"Texas","South","No Input",5,"Not Bulk","5",1.08427224733984
"2316",0.5,"Maine","Northeast","No Input",40,"Not Bulk","40",0.653578499828212
"2317",1,"Montana","West","Heard it",10,"Not Bulk","10",0.831297700117098
"2318",0.7,"Alabama","South","Personal",10,"Bulk","10",0.683176883295147
"2319",1.5,"New Jersey","Northeast","No Input",10,"Bulk","10",0.708779250836182
"2320",0.2,"Oregon","West","No Input",10,"Not Bulk","10",0.795351133909905
"2321",0.6,"Tennessee","South","Heard it",10,"Not Bulk","10",0.831297700117098
"2322",0.5,"Tennessee","South","Personal",40,"Not Bulk","40",0.627976132287176
"2323",1.6,"Florida","South","Personal",10,"Bulk","10",0.683176883295147
"2324",1.6,"Ohio","Midwest","No Input",5,"Not Bulk","5",1.08427224733984
"2325",1.5,"Washington","West","No Input",10,"Not Bulk","10",0.795351133909905
"2326",2,"California","West","No Input",10,"Bulk","10",0.708779250836183
"2327",1,"Hawaii","West","No Input",5,"Not Bulk","5",1.08427224733984
"2328",1.2,"Indiana","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"2329",1,"Arizona","West","No Input",10,"Not Bulk","10",0.795351133909905
"2330",1,"Arizona","West","No Input",10,"Not Bulk","10",0.795351133909905
"2331",0.5,"Illinois","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"2332",0.875,"Arkansas","South","Personal",40,"Bulk","40",0.541404249213454
"2333",0.5,"Indiana","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"2334",1,"Wisconsin","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"2335",1,"Washington","West","Personal",10,"Not Bulk","10",0.769748766368869
"2336",1,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"2337",1,"North Carolina","South","Personal",10,"Not Bulk","10",0.769748766368869
"2338",0.25,"New York","Northeast","Personal",40,"Bulk","40",0.541404249213454
"2339",0.8,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"2340",0.5,"Arkansas","South","Personal",40,"Not Bulk","40",0.627976132287176
"2341",0.7,"Arizona","West","Heard it",10,"Bulk","10",0.744725817043376
"2342",1,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"2343",0.7,"Tennessee","South","No Input",10,"Not Bulk","10",0.795351133909905
"2344",0.5,"Oregon","West","No Input",10,"Not Bulk","10",0.795351133909905
"2345",1,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"2346",1,"New Jersey","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"2347",0.5,"Illinois","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"2348",0.5,"Louisiana","South","No Input",10,"Not Bulk","10",0.795351133909905
"2349",1.6,"Tennessee","South","No Input",5,"Not Bulk","5",1.08427224733984
"2350",1,"Alabama","South","Heard it",10,"Bulk","10",0.744725817043376
"2351",0.5,"Illinois","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"2352",2,"New York","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"2353",1,"Oregon","West","No Input",5,"Not Bulk","5",1.08427224733984
"2354",1.5,"Virginia","South","Personal",10,"Not Bulk","10",0.769748766368869
"2355",0.5,"California","West","Internet",10,"Not Bulk","10",0.711709717047208
"2356",1,"Ohio","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"2357",0.5,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"2358",1,"Kentucky","South","Heard it",10,"Not Bulk","10",0.831297700117098
"2359",0.05,"Wisconsin","Midwest","Personal",10,"Bulk","10",0.683176883295147
"2360",0.05,"Wisconsin","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"2361",0.5,"Arizona","West","Personal",10,"Not Bulk","10",0.769748766368869
"2362",0.6,"Georgia","South","Internet",10,"Not Bulk","10",0.711709717047208
"2363",0.7,"Michigan","Midwest","Internet",10,"Not Bulk","10",0.711709717047208
"2364",0.3,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"2365",1,"California","West","Heard it",10,"Not Bulk","10",0.831297700117098
"2366",0.5,"Missouri","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"2367",0.7,"California","West","Internet",10,"Bulk","10",0.625137833973486
"2368",0.5,"Georgia","South","Heard it",10,"Bulk","10",0.744725817043376
"2369",0.6,"Pennsylvania","Northeast","Heard it",10,"Bulk","10",0.744725817043376
"2370",1,"Massachusetts","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"2371",1,"Massachusetts","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"2372",0.8,"Georgia","South","Personal",10,"Not Bulk","10",0.769748766368869
"2373",2,"Utah","West","No Input",5,"Bulk","5",0.997700364266115
"2374",0.5,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"2375",0.5,"Texas","South","Heard it",10,"Bulk","10",0.744725817043376
"2376",2,"Kansas","Midwest","No Input",5,"Not Bulk","5",1.08427224733984
"2377",0.5,"Pennsylvania","Northeast","No Input",5,"Not Bulk","5",1.08427224733984
"2378",1,"Texas","South","No Input",5,"Not Bulk","5",1.08427224733984
"2379",1,"New York","Northeast","No Input",5,"Not Bulk","5",1.08427224733984
"2380",0.6,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"2381",1,"Missouri","Midwest","No Input",5,"Not Bulk","5",1.08427224733984
"2382",0.5,"Virginia","South","Personal",10,"Not Bulk","10",0.769748766368869
"2383",0.5,"Indiana","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"2384",1,"Hawaii","West","No Input",10,"Not Bulk","10",0.795351133909905
"2385",1,"California","West","No Input",5,"Not Bulk","5",1.08427224733984
"2386",0.8,"Tennessee","South","Heard it",10,"Bulk","10",0.744725817043376
"2387",1,"Arizona","West","Heard it",10,"Not Bulk","10",0.831297700117098
"2388",1,"Tennessee","South","Personal",40,"Not Bulk","40",0.627976132287176
"2389",1,"Texas","South","Personal",10,"Bulk","10",0.683176883295147
"2390",0.2,"Washington","West","Personal",5,"Not Bulk","5",1.0586698797988
"2391",0.5,"Alabama","South","Heard it",10,"Not Bulk","10",0.831297700117098
"2392",1,"Pennsylvania","Northeast","No Input",5,"Not Bulk","5",1.08427224733984
"2393",1,"West Virginia","South","No Input",10,"Not Bulk","10",0.795351133909905
"2394",1,"Florida","South","No Input",10,"Bulk","10",0.708779250836183
"2395",1,"Florida","South","No Input",10,"Bulk","10",0.708779250836183
"2396",0.6,"Texas","South","Personal",10,"Not Bulk","10",0.769748766368869
"2397",1.25,"Washington","West","Personal",40,"Not Bulk","40",0.627976132287176
"2398",0.5,"Texas","South","Personal",10,"Not Bulk","10",0.769748766368869
"2399",1,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"2400",1,"Idaho","West","Heard it",10,"Not Bulk","10",0.831297700117098
"2401",0.6,"Missouri","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"2402",0.1,"Hawaii","West","No Input",10,"Not Bulk","10",0.795351133909905
"2403",0.1,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"2404",0.4,"California","West","Internet",5,"Not Bulk","5",1.00063083047714
"2405",0.5,"Texas","South","Personal",10,"Bulk","10",0.683176883295147
"2406",0.1,"Hawaii","West","No Input",10,"Not Bulk","10",0.795351133909905
"2407",0.8,"Tennessee","South","Personal",10,"Not Bulk","10",0.769748766368869
"2408",0.5,"Tennessee","South","Personal",10,"Bulk","10",0.683176883295147
"2409",1.5,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"2410",1,"Wisconsin","Midwest","Personal",5,"Bulk","5",0.972097996725079
"2411",0.3,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"2412",0.1,"New Hampshire","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"2413",0.5,"Michigan","Midwest","No Input",10,"Bulk","10",0.708779250836182
"2414",1.6,"Kansas","Midwest","No Input",5,"Not Bulk","5",1.08427224733984
"2415",0.75,"Maine","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"2416",1,"California","West","Heard it",10,"Not Bulk","10",0.831297700117098
"2417",1,"Alabama","South","Heard it",10,"Bulk","10",0.744725817043376
"2418",1,"Tennessee","South","Personal",10,"Not Bulk","10",0.769748766368869
"2419",1,"Ohio","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"2420",0.01,"Texas","South","Personal",10,"Bulk","10",0.683176883295147
"2421",0.7,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"2422",1,"California","West","No Input",5,"Bulk","5",0.997700364266115
"2423",1,"Wisconsin","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"2424",0.2,"Nevada","West","Personal",10,"Not Bulk","10",0.769748766368869
"2425",1.5,"Alabama","South","Personal",10,"Bulk","10",0.683176883295147
"2426",1,"Alabama","South","Personal",40,"Bulk","40",0.541404249213454
"2427",0.25,"New York","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"2428",0.4,"Florida","South","Personal",10,"Bulk","10",0.683176883295147
"2429",0.4,"New Hampshire","Northeast","No Input",10,"Bulk","10",0.708779250836183
"2430",0.1,"New York","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"2431",0.2,"Ohio","Midwest","Personal",5,"Not Bulk","5",1.0586698797988
"2432",0.04,"Alabama","South","Heard it",40,"Not Bulk","40",0.689525066035405
"2433",1,"Illinois","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"2434",0.2,"California","West","No Input",10,"Bulk","10",0.708779250836182
"2435",0.7,"Idaho","West","Internet",10,"Not Bulk","10",0.711709717047208
"2436",1,"Colorado","West","No Input",10,"Bulk","10",0.708779250836183
"2437",0.5,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"2438",0.2,"Texas","South","Internet",5,"Bulk","5",0.914058947403418
"2439",1,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"2440",0.2,"Delaware","South","No Input",5,"Not Bulk","5",1.08427224733984
"2441",0.6,"Oregon","West","Personal",10,"Not Bulk","10",0.769748766368869
"2442",0.8,"Georgia","South","Personal",10,"Not Bulk","10",0.769748766368869
"2443",0.5,"Washington","West","No Input",10,"Bulk","10",0.708779250836182
"2444",0.3,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"2445",1,"Iowa","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"2446",0.6,"California","West","Personal",5,"Bulk","5",0.972097996725079
"2447",1,"Alabama","South","Personal",10,"Not Bulk","10",0.769748766368869
"2448",0.4,"Ohio","Midwest","Personal",5,"Not Bulk","5",1.0586698797988
"2449",1,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"2450",1,"Maryland","South","Heard it",10,"Bulk","10",0.744725817043376
"2451",1,"Maryland","South","Heard it",10,"Bulk","10",0.744725817043376
"2452",0.3,"Ohio","Midwest","Personal",10,"Bulk","10",0.683176883295147
"2453",0.5,"North Carolina","South","No Input",10,"Not Bulk","10",0.795351133909905
"2454",0.25,"Texas","South","Heard it",40,"Not Bulk","40",0.689525066035405
"2455",0.2,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"2456",1,"California","West","Heard it",10,"Not Bulk","10",0.831297700117098
"2457",1.5,"Alaska","West","Personal",10,"Not Bulk","10",0.769748766368869
"2458",0.5,"Virginia","South","Internet",5,"Bulk","5",0.914058947403418
"2459",0.2,"Arizona","West","No Input",5,"Not Bulk","5",1.08427224733984
"2460",0.6,"Arizona","West","No Input",5,"Not Bulk","5",1.08427224733984
"2461",2,"Massachusetts","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"2462",0.7,"Pennsylvania","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"2463",0.05,"Tennessee","South","Heard it",10,"Bulk","10",0.744725817043376
"2464",1,"Michigan","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"2465",1,"Oregon","West","Heard it",10,"Not Bulk","10",0.831297700117098
"2466",0.7,"Pennsylvania","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"2467",0.89,"Missouri","Midwest","Internet",5,"Bulk","5",0.914058947403418
"2468",0.5,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"2469",1,"Pennsylvania","Northeast","Personal",5,"Bulk","5",0.972097996725079
"2470",0.4,"Ohio","Midwest","No Input",10,"Bulk","10",0.708779250836183
"2471",0.8,"Utah","West","Personal",10,"Not Bulk","10",0.769748766368869
"2472",0.8,"Pennsylvania","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"2473",0.8,"Oregon","West","Personal",10,"Not Bulk","10",0.769748766368869
"2474",0.05,"New York","Northeast","Heard it",40,"Not Bulk","40",0.689525066035405
"2475",0.2,"South Carolina","South","Personal",10,"Not Bulk","10",0.769748766368869
"2476",0.5,"Georgia","South","Heard it",10,"Not Bulk","10",0.831297700117098
"2477",1,"Delaware","South","Personal",10,"Not Bulk","10",0.769748766368869
"2478",1,"North Carolina","South","Personal",10,"Not Bulk","10",0.769748766368869
"2479",1,"Vermont","Northeast","No Input",5,"Bulk","5",0.997700364266115
"2480",0.2,"Maryland","South","No Input",10,"Not Bulk","10",0.795351133909905
"2481",0.5,"Delaware","South","Internet",10,"Not Bulk","10",0.711709717047208
"2482",1,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"2483",0.5,"Florida","South","Personal",10,"Bulk","10",0.683176883295147
"2484",0.5,"Oregon","West","No Input",10,"Not Bulk","10",0.795351133909905
"2485",1.2,"Texas","South","No Input",5,"Bulk","5",0.997700364266115
"2486",0.55,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"2487",0.5,"Michigan","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"2488",0.5,"Nevada","West","No Input",10,"Not Bulk","10",0.795351133909905
"2489",0.7,"Arizona","West","Internet",10,"Not Bulk","10",0.711709717047208
"2490",1.5,"Texas","South","Heard it",10,"Not Bulk","10",0.831297700117098
"2491",0.2,"Arizona","West","No Input",10,"Not Bulk","10",0.795351133909905
"2492",1,"New York","Northeast","Heard it",5,"Not Bulk","5",1.12021881354703
"2493",1,"Delaware","South","Personal",10,"Not Bulk","10",0.769748766368869
"2494",1,"Delaware","South","Personal",10,"Not Bulk","10",0.769748766368869
"2495",0.5,"New York","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"2496",0.7,"Arkansas","South","Personal",10,"Not Bulk","10",0.769748766368869
"2497",2,"Washington","West","Heard it",5,"Bulk","5",1.03364693047331
"2498",0.2,"Arizona","West","Heard it",10,"Not Bulk","10",0.831297700117098
